rows,inserts,deletes,duration_ms
6929,6929,0,0.488585
1732,1732,0,0.282553
173,173,0,0.220827
1,0,1,11.9883
6929,6929,0,0.420853
1732,1732,0,0.078482
173,173,0,0.226202
1,1,0,3.7864
6929,6929,0,0.513334
1732,1732,0,0.275792
173,173,0,0.239744
1,0,1,8.95566
6929,6929,0,0.439955
1732,1732,0,0.088619
173,173,0,0.224114
1,1,0,3.95219
6929,6929,0,0.488134
1732,1732,0,0.289627
173,173,0,0.23092
1,0,1,10.5168
6929,6929,0,0.423593
1732,1732,0,0.076253
173,173,0,0.222911
1,1,0,4.08421
6929,6929,0,0.485155
1732,1732,0,0.288707
173,173,0,0.24345
1,0,1,11.1659
6929,6929,0,0.434539
1732,1732,0,0.081449
173,173,0,0.224851
1,1,0,4.15221
6929,6929,0,0.497291
1732,1732,0,0.285024
173,173,0,0.232077
1,0,1,10.8041
6929,6929,0,0.413028
1732,1732,0,0.084334
173,173,0,0.228042
1,1,0,4.57099
6929,6929,0,0.542243
1732,1732,0,0.295298
173,173,0,0.229203
1,0,1,11.1549
6929,6929,0,0.454826
1732,1732,0,0.087974
173,173,0,0.227622
1,1,0,6.12792
6929,6929,0,0.50712
1732,1732,0,0.290492
173,173,0,0.241641
1,0,1,12.2507
6929,6929,0,0.431476
1732,1732,0,0.076266
173,173,0,0.229528
1,1,0,4.21271
6929,6929,0,0.484338
1732,1732,0,0.262807
173,173,0,0.237002
1,0,1,9.23144
6929,6929,0,0.439318
1732,1732,0,0.077038
173,173,0,0.248684
1,1,0,4.15521
6929,6929,0,0.509927
1732,1732,0,0.276141
173,173,0,0.233829
1,0,1,12.0437
6929,6929,0,0.409755
1732,1732,0,0.073217
173,173,0,0.237085
1,1,0,4.09652
6929,6929,0,0.497066
1732,1732,0,0.273242
173,173,0,0.237613
1,0,1,10.8764
6929,6929,0,0.438543
1732,1732,0,0.092669
173,173,0,0.229949
1,1,0,4.19078
6929,6929,0,0.495694
1732,1732,0,0.295057
173,173,0,0.22915
1,0,1,10.3055
6929,6929,0,0.419085
1732,1732,0,0.0934
173,173,0,0.231751
1,1,0,4.16345
6929,6929,0,0.519226
1732,1732,0,0.27836
173,173,0,0.247863
1,0,1,9.60952
6929,6929,0,0.418788
1732,1732,0,0.080634
173,173,0,0.221811
1,1,0,4.37194
6929,6929,0,0.498988
1732,1732,0,0.297969
173,173,0,0.223201
1,0,1,12.7955
6929,6929,0,0.430113
1732,1732,0,0.079777
173,173,0,0.218555
1,1,0,4.1893
6929,6929,0,0.498112
1732,1732,0,0.264704
173,173,0,0.243605
1,0,1,10.3836
6929,6929,0,0.429751
1732,1732,0,0.073873
173,173,0,0.225902
1,1,0,4.26079
6929,6929,0,0.498989
1732,1732,0,0.274376
173,173,0,0.242502
1,0,1,10.1866
6929,6929,0,0.419149
1732,1732,0,0.090755
173,173,0,0.239898
1,1,0,4.32604
6929,6929,0,0.507601
1732,1732,0,0.290785
173,173,0,0.225324
1,0,1,13.5591
6929,6929,0,0.47079
1732,1732,0,0.093172
173,173,0,0.234136
1,1,0,4.32883
6929,6929,0,0.49374
1732,1732,0,0.297816
173,173,0,0.236039
1,0,1,11.3032
6929,6929,0,0.437059
1732,1732,0,0.090536
173,173,0,0.225693
1,1,0,4.3911
6929,6929,0,0.531869
1732,1732,0,0.301026
173,173,0,0.236082
1,0,1,9.76442
6929,6929,0,0.484771
1732,1732,0,0.079497
173,173,0,0.232404
1,1,0,4.29417
6929,6929,0,0.528289
1732,1732,0,7.20754
173,173,0,0.239082
1,0,1,12.8769
6929,6929,0,0.43954
1732,1732,0,0.08124
173,173,0,0.233053
1,1,0,4.18314
6929,6929,0,0.496622
1732,1732,0,0.262567
173,173,0,0.230595
1,0,1,10.8551
6929,6929,0,0.432816
1732,1732,0,0.074109
173,173,0,0.238201
1,1,0,4.45567
6929,6929,0,0.514953
1732,1732,0,0.283334
173,173,0,0.234642
1,0,1,11.1668
6929,6929,0,0.428377
1732,1732,0,0.072231
173,173,0,0.229445
1,1,0,4.29417
6929,6929,0,0.524764
1732,1732,0,0.290018
173,173,0,0.240781
1,0,1,10.4967
6929,6929,0,0.418251
1732,1732,0,0.101887
173,173,0,0.231507
1,1,0,4.35596
6929,6929,0,0.512354
1732,1732,0,0.278599
173,173,0,0.250328
1,0,1,10.331
6929,6929,0,0.461593
1732,1732,0,0.077496
173,173,0,0.221693
1,1,0,4.28702
6929,6929,0,0.510458
1732,1732,0,0.288526
173,173,0,0.238007
1,0,1,10.5255
6929,6929,0,0.436183
1732,1732,0,0.092524
173,173,0,0.227029
1,1,0,4.30069
6929,6929,0,0.507215
1732,1732,0,0.271613
173,173,0,0.254266
1,0,1,14.324
6929,6929,0,0.425051
1732,1732,0,0.079886
173,173,0,0.218079
1,1,0,4.20255
6929,6929,0,0.514362
1732,1732,0,0.308501
173,173,0,0.256522
1,0,1,13.0793
6929,6929,0,0.468672
1732,1732,0,0.083866
173,173,0,0.234106
1,1,0,4.51429
6929,6929,0,0.519731
1732,1732,0,0.291569
173,173,0,0.229551
1,0,1,11.1853
6929,6929,0,0.434845
1732,1732,0,0.087944
173,173,0,0.237296
1,1,0,4.64689
6929,6929,0,0.510704
1732,1732,0,0.273725
173,173,0,0.238811
1,0,1,12.3404
6929,6929,0,0.439847
1732,1732,0,0.079349
173,173,0,0.234348
1,1,0,4.63065
6929,6929,0,0.53582
1732,1732,0,0.307888
173,173,0,0.247685
1,0,1,12.1899
6929,6929,0,0.447032
1732,1732,0,0.095638
173,173,0,0.256187
1,1,0,4.54859
6929,6929,0,0.531636
1732,1732,0,0.29762
173,173,0,0.235312
1,0,1,13.0653
6929,6929,0,0.456145
1732,1732,0,0.074584
173,173,0,0.225064
1,1,0,4.59352
6929,6929,0,0.526617
1732,1732,0,0.304252
173,173,0,0.22526
1,0,1,14.5162
6929,6929,0,0.436438
1732,1732,0,0.086125
173,173,0,0.226584
1,1,0,4.53259
6929,6929,0,0.534344
1732,1732,0,0.274909
173,173,0,0.24426
1,0,1,12.9381
6929,6929,0,0.448358
1732,1732,0,0.082145
173,173,0,0.23273
1,1,0,4.49748
6929,6929,0,0.55345
1732,1732,0,0.263863
173,173,0,0.235142
1,0,1,14.5177
6929,6929,0,0.440513
1732,1732,0,0.090536
173,173,0,0.256974
1,1,0,4.55795
6929,6929,0,0.525161
1732,1732,0,0.292026
173,173,0,0.237086
1,0,1,11.8862
6929,6929,0,0.441959
1732,1732,0,0.081666
173,173,0,0.228548
1,1,0,4.77955
6929,6929,0,0.538946
1732,1732,0,0.336015
173,173,0,0.23293
1,0,1,14.0303
6929,6929,0,0.435072
1732,1732,0,0.079888
173,173,0,0.238952
1,1,0,4.5797
6929,6929,0,0.54598
1732,1732,0,0.29581
173,173,0,0.230043
1,0,1,19.746
6929,6929,0,0.459115
1732,1732,0,0.088942
173,173,0,0.23648
1,1,0,4.79305
6929,6929,0,0.565912
1732,1732,0,0.301509
173,173,0,0.233957
1,0,1,16.0574
6929,6929,0,0.461895
1732,1732,0,0.093887
173,173,0,0.248328
1,1,0,4.72042
6929,6929,0,0.56594
1732,1732,0,0.277191
173,173,0,0.23367
1,0,1,16.2619
6929,6929,0,0.458341
1732,1732,0,0.10808
173,173,0,0.691143
1,1,0,4.79513
6929,6929,0,0.564669
1732,1732,0,0.326847
173,173,0,0.225179
1,0,1,16.111
6929,6929,0,0.453813
1732,1732,0,0.084681
173,173,0,0.223757
1,1,0,4.72263
6929,6929,0,0.539813
1732,1732,0,0.289852
173,173,0,0.258248
1,0,1,16.0298
6929,6929,0,0.445525
1732,1732,0,0.098568
173,173,0,0.217873
1,1,0,4.97215
6929,6929,0,0.571401
1732,1732,0,0.299802
173,173,0,0.246478
1,0,1,16.4248
6929,6929,0,0.448816
1732,1732,0,0.096855
173,173,0,0.232372
1,1,0,4.57061
6929,6929,0,0.543481
1732,1732,0,0.281546
173,173,0,0.232384
1,0,1,17.264
6929,6929,0,0.462548
1732,1732,0,0.090187
173,173,0,0.230236
1,1,0,4.72682
6929,6929,0,0.564053
1732,1732,0,0.310446
173,173,0,0.248138
1,0,1,12.6343
6929,6929,0,0.447423
1732,1732,0,0.100763
173,173,0,0.249075
1,1,0,5.34652
6929,6929,0,0.591947
1732,1732,0,0.339457
173,173,0,0.241921
1,0,1,13.306
6929,6929,0,0.447985
1732,1732,0,0.098504
173,173,0,0.226367
1,1,0,4.77683
6929,6929,0,0.556485
1732,1732,0,0.284152
173,173,0,0.238107
1,0,1,13.6042
6929,6929,0,0.463077
1732,1732,0,0.091638
173,173,0,0.237671
1,1,0,5.0466
6929,6929,0,0.581241
1732,1732,0,0.332292
173,173,0,0.245776
1,0,1,17.6334
6929,6929,0,0.47831
1732,1732,0,0.080739
173,173,0,0.228928
1,1,0,4.98323
6929,6929,0,0.628619
1732,1732,0,0.31041
173,173,0,0.242111
1,0,1,17.6729
6929,6929,0,0.463708
1732,1732,0,0.092017
173,173,0,0.232081
1,1,0,4.82787
6929,6929,0,0.559575
1732,1732,0,0.330294
173,173,0,0.231232
1,0,1,18.3998
6929,6929,0,0.471982
1732,1732,0,0.095521
173,173,0,0.229787
1,1,0,4.96946
6929,6929,0,0.595231
1732,1732,0,0.319503
173,173,0,0.236754
1,0,1,16.7111
6929,6929,0,0.492467
1732,1732,0,0.099691
173,173,0,0.229494
1,1,0,4.95272
6929,6929,0,0.571569
1732,1732,0,0.318922
173,173,0,0.236534
1,0,1,17.6063
6929,6929,0,0.463478
1732,1732,0,0.085315
173,173,0,0.241886
1,1,0,5.08169
6929,6929,0,0.601368
1732,1732,0,0.328026
173,173,0,0.248666
1,0,1,16.6318
6929,6929,0,0.486417
1732,1732,0,0.087401
173,173,0,0.227102
1,1,0,5.09973
6929,6929,0,1.10368
1732,1732,0,0.340462
173,173,0,0.235601
1,0,1,16.6876
6929,6929,0,0.469501
1732,1732,0,0.096216
173,173,0,0.237465
1,1,0,5.10858
6929,6929,0,0.613482
1732,1732,0,0.33245
173,173,0,0.240373
1,0,1,13.3412
6929,6929,0,0.47358
1732,1732,0,0.099263
173,173,0,0.240577
1,1,0,5.39319
6929,6929,0,0.625257
1732,1732,0,0.364219
173,173,0,0.257137
1,0,1,30.3323
6929,6929,0,0.567464
1732,1732,0,0.094513
173,173,0,0.27728
1,1,0,6.42311
6929,6929,0,0.693522
1732,1732,0,0.390129
173,173,0,0.277619
1,0,1,15.9039
6929,6929,0,0.561973
1732,1732,0,0.095202
173,173,0,0.259242
1,1,0,6.00488
6929,6929,0,0.697356
1732,1732,0,0.365135
173,173,0,0.27196
1,0,1,20.2921
6929,6929,0,0.497621
1732,1732,0,0.093787
173,173,0,0.240665
1,1,0,5.64123
6929,6929,0,0.667293
1732,1732,0,0.342983
173,173,0,0.265557
1,0,1,17.514
6929,6929,0,0.508254
1732,1732,0,0.083535
173,173,0,0.241115
1,1,0,5.36867
6929,6929,0,0.665481
1732,1732,0,0.28556
173,173,0,0.247972
1,0,1,15.8859
6929,6929,0,0.499465
1732,1732,0,0.094913
173,173,0,0.246128
1,1,0,5.2667
6929,6929,0,0.644593
1732,1732,0,0.349699
173,173,0,0.293123
1,0,1,16.1449
6929,6929,0,0.484453
1732,1732,0,0.108901
173,173,0,0.245746
1,1,0,5.16268
6929,6929,0,0.618045
1732,1732,0,0.315174
173,173,0,0.263462
1,0,1,18.1671
6929,6929,0,0.488648
1732,1732,0,0.079216
173,173,0,0.228442
1,1,0,5.18579
6929,6929,0,0.625845
1732,1732,0,0.30758
173,173,0,0.814745
1,0,1,15.6683
6929,6929,0,0.473171
1732,1732,0,0.091226
173,173,0,0.229987
1,1,0,5.44958
6929,6929,0,0.610584
1732,1732,0,0.319488
173,173,0,0.249632
1,0,1,17.8998
6929,6929,0,0.494347
1732,1732,0,0.088338
173,173,0,0.234403
1,1,0,5.12896
6929,6929,0,0.592131
1732,1732,0,0.310769
173,173,0,0.248281
1,0,1,13.9216
6929,6929,0,0.484133
1732,1732,0,0.085879
173,173,0,0.238168
1,1,0,5.54611
6929,6929,0,0.598878
1732,1732,0,0.353096
173,173,0,0.250271
1,0,1,19.2642
6929,6929,0,0.48132
1732,1732,0,0.092458
173,173,0,0.243602
1,1,0,4.29139
6929,6929,0,0.600054
1732,1732,0,0.252751
173,173,0,0.237061
1,0,1,14.2341
6929,6929,0,0.473605
1732,1732,0,0.086546
173,173,0,0.246395
1,1,0,5.51632
6929,6929,0,0.587147
1732,1732,0,0.349318
173,173,0,0.242085
1,0,1,14.8378
6929,6929,0,0.470402
1732,1732,0,0.091538
173,173,0,0.243999
1,1,0,5.59744
6929,6929,0,0.667209
1732,1732,0,0.347319
173,173,0,0.242049
1,0,1,21.7946
6929,6929,0,0.481617
1732,1732,0,0.086502
173,173,0,0.240622
1,1,0,5.44243
6929,6929,0,0.612629
1732,1732,0,0.352326
173,173,0,0.231752
1,0,1,16.7943
6929,6929,0,0.480517
1732,1732,0,0.095878
173,173,0,0.246201
1,1,0,5.44477
6929,6929,0,0.621366
1732,1732,0,0.338644
173,173,0,0.236303
1,0,1,20.4412
6929,6929,0,0.484957
1732,1732,0,0.08735
173,173,0,0.245416
1,1,0,5.30286
6929,6929,0,0.62309
1732,1732,0,0.340765
173,173,0,0.243097
1,0,1,19.8402
6929,6929,0,0.469006
1732,1732,0,0.103955
173,173,0,0.263146
1,1,0,5.41973
6929,6929,0,0.62622
1732,1732,0,0.310392
173,173,0,0.251018
1,0,1,16.8673
6929,6929,0,0.499737
1732,1732,0,0.097185
173,173,0,0.237064
1,1,0,5.6078
6929,6929,0,0.625029
1732,1732,0,0.320867
173,173,0,0.244684
1,0,1,15.4104
6929,6929,0,0.498735
1732,1732,0,0.081292
173,173,0,0.245365
1,1,0,5.56519
6929,6929,0,0.631887
1732,1732,0,0.336129
173,173,0,0.22918
1,0,1,22.8759
6929,6929,0,0.502027
1732,1732,0,0.094155
173,173,0,0.242895
1,1,0,5.24451
6929,6929,0,0.657171
1732,1732,0,0.350469
173,173,0,0.259001
1,0,1,22.0063
6929,6929,0,0.469581
1732,1732,0,0.085063
173,173,0,0.241058
1,1,0,5.80732
6929,6929,0,0.592055
1732,1732,0,0.328962
173,173,0,0.24191
1,0,1,15.4722
6929,6929,0,0.464518
1732,1732,0,0.10163
173,173,0,0.244181
1,1,0,5.61181
6929,6929,0,0.583637
1732,1732,0,0.310302
173,173,0,0.25066
1,0,1,22.0516
6929,6929,0,0.435599
1732,1732,0,0.118924
173,173,0,0.255527
1,1,0,4.18363
6929,6929,0,0.575648
1732,1732,0,0.236983
173,173,0,0.24353
1,0,1,24.2659
6929,6929,0,0.466562
1732,1732,0,0.092789
173,173,0,0.241523
1,1,0,6.12097
6929,6929,0,0.646742
1732,1732,0,0.356425
173,173,0,0.248095
1,0,1,17.2661
6929,6929,0,0.452796
1732,1732,0,0.085908
173,173,0,0.267263
1,1,0,5.88898
6929,6929,0,0.618169
1732,1732,0,0.354133
173,173,0,0.252324
1,0,1,20.2465
6929,6929,0,0.444185
1732,1732,0,0.092412
173,173,0,0.253811
1,1,0,5.82299
6929,6929,0,0.600158
1732,1732,0,0.359558
173,173,0,0.239675
1,0,1,22.1488
6929,6929,0,0.467436
1732,1732,0,0.097611
173,173,0,0.25127
1,1,0,5.49033
6929,6929,0,0.60357
1732,1732,0,0.290887
173,173,0,0.259397
1,0,1,21.1287
6929,6929,0,0.477802
1732,1732,0,0.083285
173,173,0,0.26716
1,1,0,5.62253
6929,6929,0,0.600353
1732,1732,0,0.314402
173,173,0,0.288065
1,0,1,21.4064
6929,6929,0,0.471486
1732,1732,0,0.096545
173,173,0,0.255495
1,1,0,5.80827
6929,6929,0,0.623384
1732,1732,0,2.84924
173,173,0,0.287259
1,0,1,17.2732
6929,6929,0,0.458334
1732,1732,0,0.097705
173,173,0,0.255722
1,1,0,6.0282
6929,6929,0,0.631576
1732,1732,0,0.344439
173,173,0,0.26751
1,0,1,24.7872
6929,6929,0,0.478851
1732,1732,0,0.092231
173,173,0,0.24066
1,1,0,4.59483
6929,6929,0,0.588087
1732,1732,0,0.265866
173,173,0,0.273914
1,0,1,16.326
6929,6929,0,0.448229
1732,1732,0,0.099975
173,173,0,0.254786
1,1,0,5.97645
6929,6929,0,0.633381
1732,1732,0,0.336995
173,173,0,0.280715
1,0,1,18.7036
6929,6929,0,0.480154
1732,1732,0,0.102736
173,173,0,0.253754
1,1,0,5.85161
6929,6929,0,0.639556
1732,1732,0,0.363546
173,173,0,0.272503
1,0,1,25.0441
6929,6929,0,0.456343
1732,1732,0,0.092117
173,173,0,0.252538
1,1,0,5.46903
6929,6929,0,0.620391
1732,1732,0,0.330209
173,173,0,0.273326
1,0,1,20.3045
6929,6929,0,0.477445
1732,1732,0,0.1049
173,173,0,0.262477
1,1,0,5.99427
6929,6929,0,0.626064
1732,1732,0,0.345917
173,173,0,0.296361
1,0,1,22.2553
6929,6929,0,0.47107
1732,1732,0,0.104138
173,173,0,0.753248
1,1,0,6.79209
6929,6929,0,0.666875
1732,1732,0,0.386748
173,173,0,0.261221
1,0,1,23.3356
6929,6929,0,0.48841
1732,1732,0,0.106716
173,173,0,0.243154
1,1,0,5.92639
6929,6929,0,0.672256
1732,1732,0,0.367461
173,173,0,0.258987
1,0,1,26.585
6929,6929,0,0.493682
1732,1732,0,0.119439
173,173,0,0.225813
1,1,0,6.16395
6929,6929,0,0.662858
1732,1732,0,0.358606
173,173,0,0.274929
1,0,1,23.4087
6929,6929,0,0.481544
1732,1732,0,0.103035
173,173,0,0.232824
1,1,0,6.08703
6929,6929,0,0.682981
1732,1732,0,0.382463
173,173,0,0.262919
1,0,1,31.1139
6929,6929,0,0.52043
1732,1732,0,0.119053
173,173,0,0.272985
1,1,0,8.09345
6929,6929,0,0.788995
1732,1732,0,0.454415
173,173,0,0.280686
1,0,1,20.9315
6929,6929,0,0.534978
1732,1732,0,0.127093
173,173,0,0.286971
1,1,0,7.34095
6929,6929,0,0.732266
1732,1732,0,0.448712
173,173,0,0.299796
1,0,1,21.4362
6929,6929,0,0.522982
1732,1732,0,0.10007
173,173,0,0.251584
1,1,0,6.44535
6929,6929,0,0.707633
1732,1732,0,0.3623
173,173,0,0.268229
1,0,1,19.6069
6929,6929,0,0.474616
1732,1732,0,0.111367
173,173,0,0.251367
1,1,0,6.19374
6929,6929,0,0.659307
1732,1732,0,0.331675
173,173,0,0.246781
1,0,1,23.0673
6929,6929,0,0.480265
1732,1732,0,0.106144
173,173,0,0.225408
1,1,0,6.20874
6929,6929,0,0.669984
1732,1732,0,0.369112
173,173,0,0.263871
1,0,1,17.1957
6929,6929,0,0.494054
1732,1732,0,0.092232
173,173,0,0.246837
1,1,0,6.16011
6929,6929,0,0.655349
1732,1732,0,0.354094
173,173,0,0.258432
1,0,1,27.2411
6929,6929,0,0.501915
1732,1732,0,0.093351
173,173,0,0.247508
1,1,0,6.23394
6929,6929,0,0.668087
1732,1732,0,0.363213
173,173,0,0.249425
1,0,1,20.7504
6929,6929,0,0.522905
1732,1732,0,0.094623
173,173,0,0.270337
1,1,0,6.32357
6929,6929,0,0.697467
1732,1732,0,0.384051
173,173,0,0.271186
1,0,1,27.545
6929,6929,0,0.477104
1732,1732,0,0.099784
173,173,0,0.24287
1,1,0,6.0609
6929,6929,0,0.660692
1732,1732,0,0.35115
173,173,0,0.248101
1,0,1,20.1948
6929,6929,0,0.504228
1732,1732,0,0.107345
173,173,0,0.274787
1,1,0,6.37133
6929,6929,0,0.690024
1732,1732,0,0.393358
173,173,0,0.263572
1,0,1,17.1764
6929,6929,0,0.493449
1732,1732,0,0.102915
173,173,0,0.241244
1,1,0,6.27323
6929,6929,0,0.68326
1732,1732,0,0.361536
173,173,0,0.251448
1,0,1,21.7632
6929,6929,0,0.490824
1732,1732,0,0.113308
173,173,0,0.255025
1,1,0,6.3382
6929,6929,0,0.679788
1732,1732,0,0.383274
173,173,0,0.246414
1,0,1,18.2544
6929,6929,0,0.478393
1732,1732,0,0.10562
173,173,0,0.241865
1,1,0,6.46036
6929,6929,0,1.19588
1732,1732,0,0.37538
173,173,0,0.244804
1,0,1,29.0048
6929,6929,0,0.471591
1732,1732,0,0.110393
173,173,0,0.255646
1,1,0,6.77564
6929,6929,0,0.703369
1732,1732,0,0.338024
173,173,0,0.248545
1,0,1,28.1174
6929,6929,0,0.533754
1732,1732,0,0.097695
173,173,0,0.277726
1,1,0,6.86404
6929,6929,0,0.713924
1732,1732,0,0.388819
173,173,0,0.274599
1,0,1,33.4606
6929,6929,0,0.495564
1732,1732,0,0.115374
173,173,0,0.236665
1,1,0,6.5548
6929,6929,0,0.694083
1732,1732,0,0.332983
173,173,0,0.250311
1,0,1,19.2883
6929,6929,0,0.514848
1732,1732,0,0.103184
173,173,0,0.245878
1,1,0,6.6279
6929,6929,0,0.705954
1732,1732,0,0.407053
173,173,0,0.279483
1,0,1,19.175
6929,6929,0,0.507833
1732,1732,0,0.117225
173,173,0,0.250566
1,1,0,6.80953
6929,6929,0,0.725132
1732,1732,0,0.378609
173,173,0,0.255593
1,0,1,26.2766
6929,6929,0,0.480577
1732,1732,0,0.100519
173,173,0,0.237758
1,1,0,6.59601
6929,6929,0,0.702767
1732,1732,0,2.36394
173,173,0,0.253097
1,0,1,27.6654
6929,6929,0,0.5286
1732,1732,0,0.107869
173,173,0,0.249756
1,1,0,6.6253
6929,6929,0,3.42679
1732,1732,0,0.422102
173,173,0,0.266401
1,0,1,20.4811
6929,6929,0,0.42335
1732,1732,0,0.097492
173,173,0,0.255807
1,1,0,6.44922
6929,6929,0,0.563718
1732,1732,0,0.394162
173,173,0,0.242744
1,0,1,24.5266
6929,6929,0,0.483079
1732,1732,0,0.108014
173,173,0,0.258023
1,1,0,6.39265
6929,6929,0,0.554143
1732,1732,0,0.366151
173,173,0,0.260848
1,0,1,19.8101
6929,6929,0,0.44595
1732,1732,0,0.098675
173,173,0,0.252446
1,1,0,6.56964
6929,6929,0,0.631445
1732,1732,0,0.392307
173,173,0,0.25968
1,0,1,19.237
6929,6929,0,0.435437
1732,1732,0,0.106565
173,173,0,0.25534
1,1,0,6.62685
6929,6929,0,0.618483
1732,1732,0,0.381543
173,173,0,0.252419
1,0,1,32.438
6929,6929,0,0.481139
1732,1732,0,0.11205
173,173,0,0.238727
1,1,0,6.96728
6929,6929,0,0.63396
1732,1732,0,0.365149
173,173,0,0.244942
1,0,1,27.7433
6929,6929,0,0.455388
1732,1732,0,0.101562
173,173,0,0.265518
1,1,0,6.84269
6929,6929,0,0.650224
1732,1732,0,0.373826
173,173,0,0.246421
1,0,1,31.4896
6929,6929,0,0.467063
1732,1732,0,0.096025
173,173,0,0.238856
1,1,0,6.89013
6929,6929,0,0.644589
1732,1732,0,0.398233
173,173,0,0.266426
1,0,1,24.0334
6929,6929,0,0.465701
1732,1732,0,0.082893
173,173,0,0.242935
1,1,0,6.68709
6929,6929,0,0.621617
1732,1732,0,0.353538
173,173,0,0.245128
1,0,1,30.0781
6929,6929,0,0.440865
1732,1732,0,0.097273
173,173,0,0.258333
1,1,0,6.89444
6929,6929,0,0.612784
1732,1732,0,0.373572
173,173,0,0.246384
1,0,1,26.2998
6929,6929,0,0.452258
1732,1732,0,0.102299
173,173,0,0.250139
1,1,0,7.38616
6929,6929,0,0.621952
1732,1732,0,0.37749
173,173,0,0.248312
1,0,1,30.0054
6929,6929,0,0.461348
1732,1732,0,0.119532
173,173,0,0.244489
1,1,0,7.04663
6929,6929,0,0.671192
1732,1732,0,0.38486
173,173,0,0.27465
1,0,1,36.7356
6929,6929,0,0.461892
1732,1732,0,0.107313
173,173,0,0.250473
1,1,0,6.75936
6929,6929,0,0.616375
1732,1732,0,0.394687
173,173,0,0.286591
1,0,1,33.477
6929,6929,0,0.451066
1732,1732,0,0.104967
173,173,0,0.241733
1,1,0,6.93457
6929,6929,0,0.621456
1732,1732,0,0.379135
173,173,0,0.258898
1,0,1,25.9774
6929,6929,0,0.460566
1732,1732,0,0.121318
173,173,0,0.27062
1,1,0,7.13467
6929,6929,0,0.655601
1732,1732,0,0.406974
173,173,0,0.258227
1,0,1,31.654
6929,6929,0,0.451184
1732,1732,0,0.098031
173,173,0,0.24415
1,1,0,7.49209
6929,6929,0,0.65091
1732,1732,0,0.420595
173,173,0,0.253691
1,0,1,21.9386
6929,6929,0,0.441216
1732,1732,0,0.107168
173,173,0,0.248937
1,1,0,6.79633
6929,6929,0,0.635191
1732,1732,0,0.371166
173,173,0,0.252255
1,0,1,29.4727
6929,6929,0,0.463435
1732,1732,0,0.097887
173,173,0,0.257236
1,1,0,7.25043
6929,6929,0,0.637113
1732,1732,0,0.40553
173,173,0,0.277593
1,0,1,30.4865
6929,6929,0,0.455034
1732,1732,0,0.093114
173,173,0,0.257504
1,1,0,6.94303
6929,6929,0,0.647365
1732,1732,0,0.385379
173,173,0,0.249546
1,0,1,30.491
6929,6929,0,0.462684
1732,1732,0,0.106315
173,173,0,0.752878
1,1,0,7.14892
6929,6929,0,0.633473
1732,1732,0,0.407257
173,173,0,0.27617
1,0,1,25.8368
6929,6929,0,0.462378
1732,1732,0,0.117649
173,173,0,0.255671
1,1,0,6.89357
6929,6929,0,0.648057
1732,1732,0,0.390541
173,173,0,0.249282
1,0,1,38.0223
6929,6929,0,0.458426
1732,1732,0,0.096783
173,173,0,0.249367
1,1,0,7.24395
6929,6929,0,0.639162
1732,1732,0,0.389802
173,173,0,0.246476
1,0,1,28.1871
6929,6929,0,0.470942
1732,1732,0,0.108778
173,173,0,0.251036
1,1,0,7.08872
6929,6929,0,0.63149
1732,1732,0,0.374654
173,173,0,0.261798
1,0,1,26.5392
6929,6929,0,0.477153
1732,1732,0,0.103805
173,173,0,0.240056
1,1,0,7.18699
6929,6929,0,0.636003
1732,1732,0,0.355202
173,173,0,0.263259
1,0,1,26.0036
6929,6929,0,0.447286
1732,1732,0,0.124696
173,173,0,0.252753
1,1,0,7.31989
6929,6929,0,0.674426
1732,1732,0,0.360141
173,173,0,0.251738
1,0,1,32.7196
6929,6929,0,0.502572
1732,1732,0,0.098831
173,173,0,0.268474
1,1,0,7.19043
6929,6929,0,0.681561
1732,1732,0,0.402056
173,173,0,0.265823
1,0,1,26.0253
6929,6929,0,0.476105
1732,1732,0,0.109246
173,173,0,0.24927
1,1,0,7.0209
6929,6929,0,0.64659
1732,1732,0,0.404491
173,173,0,0.266667
1,0,1,26.999
6929,6929,0,0.449782
1732,1732,0,0.102315
173,173,0,0.262564
1,1,0,7.30461
6929,6929,0,0.674556
1732,1732,0,0.430332
173,173,0,0.249454
1,0,1,21.5166
6929,6929,0,0.466188
1732,1732,0,0.096771
173,173,0,0.25389
1,1,0,7.05531
6929,6929,0,0.657681
1732,1732,0,0.362582
173,173,0,0.244191
1,0,1,25.796
6929,6929,0,0.433758
1732,1732,0,0.102869
173,173,0,0.275166
1,1,0,7.25792
6929,6929,0,0.64671
1732,1732,0,0.389175
173,173,0,0.260262
1,0,1,38.4907
6929,6929,0,0.466121
1732,1732,0,0.117487
173,173,0,0.232696
1,1,0,7.08872
6929,6929,0,0.686325
1732,1732,0,0.394212
173,173,0,0.252681
1,0,1,38.9011
701,701,0,0.082242
88,88,0,0.018553
173,173,0,0.248659
1,1,0,7.32076
3465,0,3465,33.7641
866,0,866,0.722362
9,9,0,0.028945
1,0,1,30.5076
6929,3464,3465,31.4916
1732,866,866,0.303404
87,0,87,6.21508
1,1,0,8.45514
6929,3464,3465,31.8658
1732,866,866,0.710466
173,86,87,4.58885
1,0,1,32.265
6929,3464,3465,28.527
1732,866,866,0.353989
173,86,87,6.26755
1,1,0,9.47698
6929,3464,3465,34.393
1732,866,866,0.743918
173,86,87,5.06068
1,0,1,28.3381
6929,3464,3465,36.4487
1732,866,866,0.406543
173,86,87,4.71985
